-0,749561
-0,435791
-0,154395
0,10459
0,336182
0,552832
0,74707
0,96123
1,182861
1,439355
1,663477
1,857715
1,987207
2,046973
2,0146
1,924951
1,792969
1,641064
1,454297
1,212744
0,881543
0,595166
0,328711
0,146924
-0,029883
-0,156885
-0,283887
-0,418359
-0,53042
-0,659912
-0,781934
-0,879053
-0,988623
-1,088232
-1,150488
-1,187842
-1,152978
-1,103174
-1,033447
-0,966211
-0,876562
-0,829248
-0,871582
-0,936328
-1,068311
-1,205273
-1,297412
-1,352197
-1,329785
-1,252588
-1,095703
-0,889014
-0,585205
-0,224121
0,122021
0,42832
0,679834
0,879053
1,053369
1,182861
1,237646
1,210254
1,080762
0,963721
0,884033
0,836719
0,839209
0,911426
1,040918
1,195312
1,314844
1,411963
1,456787
1,424414
1,352197
1,240137
1,108154
1,003564
0,881543
0,722168
0,572754
0,376025
0,196729
-0,034863
-0,268945
-0,560303
-0,869092
-1,195312
-1,566357
-1,937402
-2,286035
-2,567432
-2,799023
-2,928516
-2,97583
-2,881201
-2,65957
-2,330859
-1,949853
-1,536475
-1,160449
-0,84917
-0,577734
-0,381006
-0,276416
-0,283887
-0,31626
-0,361084
-0,410889
-0,440771
-0,440771
-0,403418
-0,236572
0,012451
0,371045
0,806836
1,292432
1,758105
2,213818
2,619727
2,940967
3,112793
3,142676
3,030615
2,741748
2,33335
1,875146
1,469238
1,103174
0,811816
0,6375
0,542871
0,547852
0,595166
0,682324
0,769482
0,809326
0,757031
0,562793
0,311279
0,024902
-0,246533
-0,53042
-0,819287
-1,123096
-1,426904
-1,705811
-2,002148
-2,221289
-2,34082
-2,410547
-2,422998
-2,408057
-2,383154
-2,298486
-2,159033
-1,949853
-1,683398
-1,38457
-1,018506
-0,652441
-0,278906
0,097119
0,42583
0,821777
1,105664
1,322314
1,481689
1,573828
1,683398
1,70332
1,673437
1,616162
1,558887
1,521533
1,504102
1,524023
1,626123
1,80542
1,992187
2,146582
2,193896
2,196387
2,166504
2,116699
1,987207
1,783008
1,48418
1,100684
0,597656
0,131982
-0,358594
-0,866602
-1,364648
