-0,082178
-0,019922
-0,022412
-0,054785
-0,049805
-0,062256
-0,029883
-0,059766
-0,136963
-0,194238
-0,234082
-0,263965
-0,31875
-0,32124
-0,271436
-0,258984
-0,288867
-0,271436
-0,21416
-0,144434
-0,112061
-0,099609
-0,099609
-0,161865
-0,286377
-0,298828
-0,244043
-0,10957
-0,042334
-0,097119
-0,1021
-0,00498
0,069727
-0,014941
-0,204199
-0,271436
-0,114551
0,082178
0,089648
-0,099609
-0,278906
-0,306299
-0,298828
-0,338672
-0,383496
-0,393457
-0,31377
-0,338672
-0,450732
-0,483105
-0,385986
-0,271436
-0,234082
-0,246533
-0,154395
0,054785
0,169336
0,019922
-0,21665
-0,246533
-0,00249
0,196729
0,069727
-0,224121
-0,358594
-0,191748
-0,059766
-0,181787
-0,463184
-0,525439
-0,433301
-0,351123
-0,381006
-0,450732
-0,410889
-0,293848
-0,221631
-0,256494
-0,281396
-0,176807
-0,114551
-0,278906
-0,488086
-0,508008
-0,341162
-0,263965
-0,400928
-0,557812
-0,468164
-0,219141
-0,131982
-0,271436
-0,403418
-0,261475
0,007471
0,201709
0,21416
0,159375
0,239062
0,32124
0,261475
0,079687
0
0,057275
0,069727
-0,099609
-0,246533
-0,221631
-0,164355
-0,20918
-0,368555
-0,453223
-0,326221
-0,191748
-0,221631
-0,326221
-0,398437
-0,231592
-0,1021
-0,064746
-0,10708
-0,079687
-0,027393
-0,074707
-0,199219
-0,338672
-0,373535
-0,395947
-0,443262
-0,465674
-0,403418
-0,368555
-0,42085
-0,505518
-0,488086
-0,338672
-0,229102
-0,249023
-0,328711
-0,326221
-0,21665
-0,164355
-0,179297
-0,169336
-0,049805
0,029883
-0,00249
-0,057275
-0,044824
-0,042334
-0,184277
-0,410889
-0,488086
-0,368555
-0,239062
-0,229102
-0,371045
-0,346143
-0,176807
-0,034863
-0,064746
-0,199219
-0,221631
-0,10957
-0,044824
-0,10957
-0,169336
-0,10957
-0,067236
-0,119531
-0,246533
-0,263965
-0,21665
-0,21416
-0,291357
-0,331201
-0,261475
-0,151904
-0,094629
-0,084668
-0,007471
0,166846
0,251514
0,171826
0,044824
0,064746
0,184277
0,181787
0,034863
-0,054785
-0,047314
-0,097119
-0,263965
-0,42583
-0,415869
-0,278906
-0,229102
-0,326221
-0,393457
-0,333691
-0,20918
-0,21665
-0,405908
-0,405908
-0,21416
-0,024902
-0,052295
-0,251514
-0,331201
-0,229102
-0,139453
-0,206689
-0,31875
-0,271436
-0,082178
0,019922
-0,10459
-0,281396
-0,276416
-0,131982
-0,049805
-0,10957
-0,156885
-0,074707
-0,00498
-0,112061
-0,31875
-0,371045
-0,258984
-0,134473
-0,144434
-0,261475
-0,311279
-0,219141
-0,124512
-0,154395
-0,296338
-0,363574
-0,298828
-0,236572
-0,32373
-0,450732
-0,500537
-0,403418
-0,31626
-0,358594
-0,405908
-0,393457
-0,249023
-0,087158
-0,052295
-0,119531
-0,129492
-0,00249
0,129492
0,057275
-0,094629
-0,112061
0,039844
0,179297
0,114551
-0,047314
-0,117041
-0,10957
-0,164355
-0,366064
-0,42583
-0,256494
-0,027393
0,097119
-0,009961
-0,119531
-0,087158
0,019922
-0,034863
-0,199219
-0,353613
-0,293848
-0,21167
-0,346143
-0,657422
-0,844189
-0,74209
-0,490576
-0,393457
-0,5354
-0,610107
-0,453223
-0,244043
-0,266455
-0,448242
-0,522949
-0,32373
-0,079687
-0,042334
-0,196729
-0,288867
-0,231592
-0,171826
-0,296338
-0,445752
-0,398437
-0,184277
-0,057275
-0,144434
-0,268945
-0,244043
-0,124512
-0,074707
-0,082178
-0,017432
0,114551
0,229102
0,156885
0,009961
-0,092139
-0,094629
-0,032373
0,00498
-0,017432
-0,094629
-0,184277
-0,286377
-0,343652
-0,398437
-0,445752
-0,418359
-0,311279
-0,206689
-0,21416
-0,328711
-0,378516
-0,341162
-0,263965
-0,221631
-0,308789
-0,31626
-0,174316
-0,032373
-0,024902
-0,139453
-0,164355
-0,064746
-0,034863
-0,161865
-0,311279
-0,254004
-0,022412
0,131982
0,064746
-0,146924
-0,281396
-0,219141
-0,141943
-0,156885
-0,226611
-0,21416
-0,114551
-0,119531
-0,249023
-0,388477
-0,403418
-0,368555
-0,376025
-0,418359
-0,42334
-0,376025
-0,338672
-0,376025
-0,408398
-0,358594
-0,21167
-0,10459
-0,112061
-0,174316
-0,176807
-0,049805
0,022412
-0,022412
-0,134473
-0,189258
-0,097119
0,037354
0,074707
0,022412
-0,034863
0,00498
0,1021
0,134473
0,092139
0,092139
0,176807
0,268945
0,291357
0,226611
0,149414
0,099609
0,052295
-0,049805
-0,181787
-0,204199
-0,174316
-0,141943
-0,204199
-0,383496
-0,498047
-0,465674
-0,42085
-0,42085
-0,433301
-0,356104
-0,20918
-0,134473
-0,261475
-0,430811
-0,435791
-0,31377
-0,204199
-0,231592
-0,241553
-0,159375
-0,161865
-0,21665
-0,311279
-0,286377
-0,117041
0,014941
0,022412
-0,007471
0,022412
0,097119
0,139453
0,131982
0,10459
0,131982
0,199219
0,184277
0,092139
0
-0,052295
-0,042334
-0,084668
-0,179297
-0,261475
-0,361084
-0,390967
-0,405908
-0,433301
-0,5354
-0,644971
-0,689795
-0,627539
-0,522949
-0,445752
-0,450732
-0,443262
-0,408398
-0,418359
-0,508008
-0,540381
-0,512988
-0,448242
-0,445752
-0,498047
-0,550342
-0,52793
-0,413379
-0,31377
-0,234082
-0,166846
-0,072217
0,00498
-0,017432
-0,114551
-0,156885
-0,059766
0,012451
-0,024902
-0,124512
-0,10708
0,022412
0,052295
-0,039844
-0,129492
-0,114551
-0,054785
-0,064746
-0,151904
-0,276416
-0,229102
-0,151904
-0,229102
-0,373535
-0,388477
-0,229102
-0,092139
-0,154395
-0,333691
-0,450732
-0,42085
-0,400928
-0,458203
-0,515479
-0,470654
-0,368555
-0,293848
-0,306299
-0,296338
-0,249023
-0,159375
-0,144434
-0,127002
-0,119531
-0,074707
-0,072217
-0,141943
-0,231592
-0,21665
-0,112061
-0,064746
-0,112061
-0,249023
-0,293848
-0,249023
-0,236572
-0,278906
-0,363574
-0,338672
-0,184277
-0,144434
-0,283887
-0,390967
-0,430811
-0,343652
-0,296338
-0,346143
-0,418359
-0,413379
-0,358594
-0,398437
-0,495557
-0,500537
-0,356104
-0,20918
-0,186768
-0,21167
-0,154395
-0,024902
0,034863
0,042334
0,022412
0,112061
0,239062
0,296338
0,234082
0,146924
0,136963
0,174316
0,169336
0,124512
0,074707
0,069727
0,064746
0,017432
-0,042334
-0,052295
-0,019922
-0,017432
-0,057275
-0,10459
-0,154395
-0,174316
-0,224121
-0,276416
-0,308789
-0,31626
-0,298828
-0,291357
-0,31626
-0,338672
-0,293848
-0,263965
-0,273926
-0,266455
-0,221631
-0,144434
-0,112061
-0,122021
-0,174316
-0,241553
-0,341162
-0,415869
-0,408398
-0,353613
-0,286377
-0,181787
-0,10708
-0,079687
-0,099609
-0,079687
-0,024902
0,049805
0,042334
0,007471
0,00498
0,017432
0,032373
0,012451
-0,019922
-0,009961
0,027393
0,044824
0,019922
-0,019922
-0,057275
-0,129492
-0,159375
-0,348633
-0,42334
-0,328711
-0,241553
-0,249023
-0,303809
-0,296338
-0,258984
-0,303809
-0,438281
-0,522949
-0,520459
-0,520459
-0,585205
-0,6375
-0,605127
-0,505518
-0,42832
-0,405908
-0,398437
-0,31875
-0,129492
-0,037354
-0,019922
-0,022412
0,037354
0,097119
0,1021
0,067236
0,052295
0,094629
0,141943
0,074707
-0,074707
-0,21167
-0,261475
-0,271436
-0,298828
-0,276416
-0,146924
0,049805
0,114551
0,044824
-0,097119
-0,131982
-0,009961
0,054785
0,00498
-0,042334
-0,047314
-0,064746
-0,201709
-0,371045
-0,371045
-0,266455
-0,224121
-0,281396
-0,358594
-0,311279
-0,241553
-0,273926
-0,338672
-0,31626
-0,184277
-0,169336
-0,273926
-0,408398
-0,385986
-0,254004
-0,204199
-0,278906
-0,353613
-0,358594
-0,368555
-0,458203
-0,557812
-0,612598
-0,600146
-0,64248
-0,727148
-0,752051
-0,707227
-0,664893
-0,627539
-0,597656
-0,503027
-0,403418
-0,32373
-0,288867
-0,263965
-0,231592
-0,149414
-0,079687
-0,042334
-0,034863
-0,019922
0,009961
0,019922
-0,009961
-0,024902
-0,039844
-0,037354
-0,042334
-0,052295
-0,087158
-0,122021
-0,089648
-0,034863
0,019922
0,009961
-0,024902
0
-0,009961
-0,057275
-0,141943
-0,181787
-0,184277
-0,229102
-0,341162
-0,433301
-0,435791
-0,393457
-0,395947
-0,448242
-0,470654
-0,42832
-0,338672
-0,306299
-0,331201
-0,351123
-0,258984
-0,191748
-0,231592
-0,276416
-0,288867
-0,229102
-0,186768
-0,258984
-0,378516
-0,415869
-0,363574
-0,353613
-0,343652
-0,303809
-0,201709
-0,097119
-0,052295
-0,049805
-0,044824
0,007471
0,124512
0,21167
0,181787
0,164355
0,149414
0,089648
0,027393
0,00249
0,00498
0,012451
-0,017432
-0,069727
-0,077197
-0,074707
-0,067236
-0,074707
-0,054785
-0,009961
0,027393
-0,007471
-0,069727
-0,1021
-0,072217
-0,049805
-0,117041
-0,191748
-0,261475
-0,278906
-0,266455
-0,32124
-0,395947
-0,398437
-0,371045
-0,346143
-0,363574
-0,378516
-0,343652
-0,281396
-0,234082
-0,224121
-0,263965
-0,301318
-0,326221
-0,341162
-0,31377
-0,258984
-0,21167
-0,119531
-0,129492
-0,184277
-0,241553
-0,241553
-0,199219
-0,136963
-0,072217
-0,034863
-0,009961
0,009961
0,027393
0,007471
-0,00498
0,049805
0,134473
0,169336
0,117041
0,062256
0,064746
0,052295
0,072217
0,099609
0,044824
0,077197
0,089648
0,052295
-0,029883
-0,099609
-0,112061
-0,114551
-0,154395
-0,204199
-0,256494
-0,276416
-0,31626
-0,381006
-0,42334
-0,381006
-0,338672
-0,388477
-0,500537
-0,515479
-0,488086
-0,515479
-0,562793
-0,630029
-0,592676
-0,470654
-0,395947
-0,430811
-0,495557
-0,473145
-0,398437
-0,361084
-0,413379
-0,445752
-0,42334
-0,303809
-0,226611
-0,21416
-0,189258
-0,097119
0
-0,014941
-0,059766
-0,027393
0,042334
0,10708
0,079687
0,047314
0,084668
0,141943
0,082178
-0,039844
-0,057275
0,034863
0,079687
0,012451
-0,10708
-0,129492
-0,087158
-0,1021
-0,171826
-0,21665
-0,139453
-0,112061
-0,194238
-0,288867
-0,249023
-0,149414
-0,139453
-0,281396
-0,448242
-0,480615
-0,435791
-0,440771
-0,550342
-0,605127
-0,547852
-0,443262
-0,435791
-0,565283
-0,630029
-0,53291
-0,378516
-0,306299
-0,31626
-0,32124
-0,236572
-0,154395
-0,181787
-0,271436
-0,286377
-0,229102
-0,181787
-0,189258
-0,221631
-0,204199
-0,189258
-0,189258
-0,278906
-0,395947
-0,42085
-0,348633
-0,291357
-0,286377
-0,256494
-0,149414
-0,062256
-0,014941
-0,009961
-0,037354
-0,047314
-0,062256
-0,099609
-0,131982
-0,161865
-0,141943
-0,082178
-0,044824
0,00249
0,024902
-0,032373
-0,027393
-0,077197
-0,129492
-0,139453
-0,112061
-0,074707
-0,059766
-0,052295
-0,114551
-0,159375
-0,127002
-0,084668
-0,062256
-0,122021
-0,201709
-0,258984
-0,333691
-0,398437
-0,443262
-0,366064
-0,239062
-0,161865
-0,194238
-0,221631
-0,21167
-0,224121
-0,278906
-0,306299
-0,244043
-0,129492
-0,114551
-0,134473
-0,144434
-0,094629
0,007471
0,052295
0,007471
-0,027393
-0,00498
0,034863
-0,022412
-0,10459
-0,119531
-0,092139
