-1,531494
-1,683398
-1,80293
-1,857715
-1,997168
-2,064404
-2,076855
-2,039502
-1,952344
-1,957324
-1,872656
-1,817871
-1,815381
-1,738184
-1,660986
-1,516553
-1,349707
-1,140527
-0,859131
-0,654932
-0,475635
-0,291357
-0,139453
0,024902
0,10459
0,194238
0,288867
0,358594
0,465674
0,525439
0,453223
0,390967
0,32124
0,244043
0,159375
-0,009961
-0,117041
-0,204199
-0,32373
-0,32373
-0,413379
-0,488086
-0,445752
-0,385986
-0,293848
-0,231592
-0,239062
-0,169336
-0,186768
-0,336182
-0,473145
-0,694775
-0,879053
-1,080762
-1,394531
-1,651025
-1,882617
-2,081836
-2,176465
-2,298486
-2,368213
-2,330859
-2,286035
-2,114209
-1,969775
-1,832812
-1,59624
-1,344727
-1,080762
-0,752051
-0,450732
-0,10708
0,174316
0,32373
0,498047
0,587695
0,657422
0,707227
0,612598
0,468164
0,361084
0,20918
0,112061
-0,017432
-0,156885
-0,219141
-0,358594
-0,475635
-0,53291
-0,592676
-0,547852
-0,455713
-0,32124
-0,084668
0,10708
0,288867
0,435791
0,473145
0,607617
0,811816
1,030957
1,317334
1,573828
1,820361
2,032031
2,091797
2,041992
1,947363
1,750635
1,551416
1,297412
0,993603
0,722168
0,448242
0,176807
0,009961
-0,179297
-0,283887
-0,341162
-0,388477
-0,371045
-0,311279
-0,241553
-0,10957
0,00498
0,072217
0,179297
0,226611
0,308789
0,438281
0,542871
0,652441
0,754541
0,801855
0,861621
0,884033
0,881543
0,906445
0,869092
0,881543
0,911426
0,85415
0,876562
0,889014
0,886523
0,876562
0,749561
0,560303
0,31875
-0,014941
-0,361084
-0,821777
-1,297412
-1,750635
-2,266113
-2,734277
-3,142676
-3,50874
-3,712939
-3,844922
-3,93457
-3,907178
-3,904687
-3,775195
-3,61084
-3,486328
-3,302051
-3,145166
-3,003223
-2,754199
-2,532568
-2,198877
-1,70083
-1,088232
-0,298828
0,512988
1,289941
2,032031
2,582373
3,030615
3,369287
3,51123
3,683057
3,82251
3,899707
3,944531
3,82251
3,653174
3,376758
2,888672
2,355762
1,763086
1,17041
0,649951
0,077197
-0,400928
-0,836719
-1,215234
-1,476709
-1,80293
-2,046973
-2,23125
-2,318408
-2,360742
-2,430469
-2,44541
-2,492725
-2,607275
-2,751709
-3,07793
-3,439014
-3,795117
-4,206006
-4,554639
-4,99043
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,092529
-4,761328
-4,243359
-3,593408
-2,863769
-1,959814
-1,045898
-0,007471
1,038428
1,885107
2,672021
3,434033
4,208496
4,975488
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
4,796191
4,407715
3,912158
3,319482
2,607275
1,91499
1,212744
0,31875
-0,625049
-1,621143
-2,55498
-3,369287
-4,161182
-4,858447
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,020312
-4,522266
-4,026709
-3,466406
-2,821435
-2,248682
-1,683398
-1,16543
-0,74458
-0,20918
0,31626
0,816797
1,372119
1,862695
2,403076
2,863769
3,150146
3,439014
3,680566
3,832471
4,001807
4,074023
4,101416
4,131299
4,029199
3,899707
3,712939
3,391699
3,060498
2,592334
1,957324
1,37959
0,794385
0,199219
-0,346143
-0,988623
-1,48418
-1,867676
-2,238721
-2,510156
-2,791553
-3,090381
-3,312012
-3,605859
-3,947021
-4,285693
-4,646777
-4,878369
-5,027783
-5,1
-5,1
-5,1
-5,1
-5,1
-5,1
-5,042725
-4,748877
-4,3604
-3,802588
-3,18501
-2,624707
-1,907519
-1,147998
-0,445752
0,241553
0,836719
1,431885
2,159033
2,86875
3,523682
4,088965
4,534717
5,000391
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
5,09751
4,940625
4,415185
3,82251
3,252246
2,619727
1,979736
1,232666
0,438281
-0,298828
-1,093213
-1,80791
-2,495215
-3,127734
-3,521191
-3,735351
-3,842432
-3,815039
-3,702978
-3,419092
-3,075439
-2,746728
-2,430469
-2,136621
-1,830322
-1,543945
